location,Km,Transmission,Prix,Source,Modele,Carburant,Marque,Origine,Cv,Mc,PremiereMain,Portes,Couleur,Etat,MoisScraping,Prix_Neuf,BlueHDi,dCi,TDI,CRDi,EAT8,BVA,STT,Active,Allure,GT,Titanium,RS,S-Tronic,quattro,S-line,Business,Ambiance,Confort,Prestige,Pack,Promo,Life,Edition,Trend,Elegance,Premium,Techno,Explore,Executive,Dynamic,Intens,Luxe,Seductive,Stepway,promo,RS_Line,Multijet,Panorama,Combi,Enginereed,E-Tech,HEV,Prix_Expert
casablanca,203618,manuelle,156000.0,Rentals,other,diesel,dacia,unknown,6.0,2021,non,5.0,unknown,bon,7.0,214400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84259.2
casablanca,65000,automatique,249000.0,Classified,2008,diesel,peugeot,maroc,6.0,2021,oui,5.0,gris,bon,7.0,275900.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128569.4
casablanca,97909,manuelle,230000.0,Rentals,other,diesel,renault,unknown,6.0,2021,non,5.0,blanc,bon,7.0,299900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125326.0
marrakech,51267,automatique,245000.0,Classified,other,diesel,kia,unknown,6.0,2021,non,5.0,blanc,bon,7.0,269000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125892.0
casablanca,97499,manuelle,183000.0,Classified,other,diesel,volkswagen,ww,8.0,2021,oui,5.0,unknown,bon,7.0,155000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71145.0
casablanca,77499,automatique,260000.0,Classified,tucson,diesel,hyundai,ww,6.0,2021,oui,5.0,unknown,excellent,7.0,350000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162400.0
casablanca,68458,manuelle,165000.0,Classified,clio,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,7.0,223000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125326.0
casablanca,51077,automatique,275000.0,Classified,sportage,diesel,kia,unknown,8.0,2020,non,5.0,champagne,bon,7.0,335000.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131320.0
casablanca,110597,automatique,163000.0,Rentals,other,diesel,toyota,unknown,6.0,2020,non,5.0,blanc,bon,7.0,369000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,125326.0
marrakech,4000,automatique,320000.0,Classified,other,hybride,toyota,unknown,10.0,2025,oui,5.0,unknown,bon,7.0,392600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,294450.0
rabat,70000,automatique,298000.0,Classified,tucson,diesel,hyundai,ww,6.0,2021,oui,5.0,unknown,bon,7.0,402000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187332.0
casablanca,80000,automatique,333000.0,Classified,tucson,diesel,hyundai,unknown,6.0,2022,non,5.0,gris,bon,7.0,422000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235898.0
casablanca,12931,automatique,385000.0,Classified,other,diesel,audi,ww,8.0,2024,oui,5.0,unknown,bon,7.0,585000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418275.0
rabat,110791,automatique,195000.0,Classified,other,diesel,ford,ww,6.0,2020,non,5.0,unknown,bon,7.0,299000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110032.0
casablanca,52459,manuelle,86000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,7.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,71791.2
casablanca,104682,manuelle,240000.0,Classified,2008,diesel,peugeot,unknown,6.0,2022,non,5.0,noir,bon,7.0,296900.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,163295.0
casablanca,12931,automatique,385000.0,Classified,other,diesel,audi,ww,8.0,2024,oui,5.0,unknown,bon,7.0,585000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418275.0
casablanca,72210,automatique,425000.0,Classified,other,diesel,bmw,unknown,8.0,2019,non,5.0,bleu,bon,7.0,740000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254560.0
casablanca,144676,automatique,335000.0,Classified,other,diesel,volkswagen,ww,8.0,2021,oui,5.0,unknown,bon,7.0,470000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202100.0
settat,72712,manuelle,128000.0,Classified,other,diesel,fiat,unknown,5.0,2022,non,5.0,noir,bon,7.0,99900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,55844.1
marrakech,120904,manuelle,158000.0,Classified,dokker,diesel,dacia,unknown,6.0,2020,non,5.0,blanc,bon,7.0,152900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55655.6
rabat,75960,automatique,495000.0,Classified,touareg,diesel,volkswagen,ww,12.0,2020,non,5.0,unknown,bon,7.0,785000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208025.0
marrakech,67577,automatique,275000.0,Classified,other,hybride,kia,ww,11.0,2020,oui,5.0,unknown,bon,7.0,465000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126015.0
marrakech,69300,manuelle,155000.0,Classified,crossland,diesel,opel,ww,6.0,2018,non,5.0,unknown,bon,8.0,244000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79788.0
casablanca,96520,automatique,239000.0,Classified,kuga,diesel,ford,unknown,6.0,2021,non,5.0,gris,bon,8.0,288000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,118368.0
casablanca,85930,manuelle,168000.0,Classified,megane,diesel,renault,unknown,6.0,2020,non,5.0,blanc,bon,8.0,274900.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101713.0
marrakech,88431,manuelle,120000.0,Classified,other,diesel,peugeot,ww,6.0,2017,oui,5.0,unknown,bon,8.0,185900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59302.1
casablanca,98000,automatique,450000.0,Classified,other,diesel,bmw,unknown,8.0,2022,non,5.0,unknown,bon,8.0,504000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254016.0
casablanca,168429,automatique,255000.0,Classified,x5,diesel,bmw,ww,12.0,2015,oui,5.0,unknown,bon,8.0,996000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143424.0
casablanca,146890,automatique,340000.0,Classified,touareg,diesel,volkswagen,ww,12.0,2019,non,5.0,unknown,bon,8.0,745000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111750.0
casablanca,157493,manuelle,121000.0,Rentals,express,diesel,renault,unknown,6.0,2021,non,5.0,blanc,bon,8.0,162700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,64103.8
casablanca,91006,automatique,146000.0,Rentals,crossland,diesel,opel,unknown,6.0,2021,non,5.0,blanc,bon,8.0,260000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106860.0
casablanca,136358,manuelle,72000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2020,non,2.0,blanc,bon,8.0,152900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53515.0
casablanca,110875,automatique,210000.0,Rentals,kuga,diesel,ford,unknown,6.0,2021,non,5.0,gris,bon,8.0,404000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111407.5
casablanca,106630,automatique,215000.0,Classified,corolla sport,hybride,toyota,ww,10.0,2020,non,5.0,unknown,bon,8.0,295000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69325.0
casablanca,43000,manuelle,250000.0,Classified,kuga,diesel,ford,unknown,6.0,2021,oui,5.0,unknown,bon,8.0,404000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170084.0
casablanca,74000,automatique,410000.0,Classified,other,diesel,audi,unknown,8.0,2022,non,5.0,unknown,bon,8.0,620000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314340.0
casablanca,133594,manuelle,99000.0,Rentals,express,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,8.0,177500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86442.5
rabat,250000,automatique,118000.0,Classified,touareg,diesel,volkswagen,unknown,12.0,2011,non,5.0,unknown,bon,8.0,750000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91500.0
casablanca,130311,automatique,171000.0,Rentals,sportage,diesel,kia,unknown,6.0,2021,non,5.0,bleu,bon,8.0,394000.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
casablanca,161446,automatique,202500.0,Rentals,3008,diesel,peugeot,unknown,6.0,2021,non,5.0,unknown,bon,8.0,406900.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111407.5
casablanca,93453,automatique,184500.0,Rentals,3008,diesel,peugeot,unknown,6.0,2021,non,5.0,noir,bon,8.0,382900.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
agadir,171896,manuelle,175000.0,Classified,kuga,diesel,ford,ww,6.0,2019,non,5.0,unknown,bon,8.0,430000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123410.0
casablanca,157853,manuelle,98000.0,Rentals,express,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,8.0,177500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84135.0
agadir,196685,automatique,160000.0,Classified,a3 sportback,diesel,audi,ww,6.0,2016,oui,5.0,unknown,bon,8.0,405000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112590.0
casablanca,46087,manuelle,142000.0,Rentals,express,diesel,renault,unknown,6.0,2023,non,5.0,blanc,bon,8.0,181000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111315.0
casablanca,96698,manuelle,139000.0,Classified,other,diesel,renault,ww,6.0,2016,oui,5.0,unknown,bon,8.0,268500.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84577.5
casablanca,130311,automatique,197000.0,Rentals,sportage,diesel,kia,unknown,6.0,2021,non,5.0,gris,bon,8.0,394000.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
casablanca,128996,manuelle,213000.0,Classified,3008,diesel,peugeot,ww,8.0,2019,non,5.0,unknown,bon,8.0,339900.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102989.7
casablanca,96698,manuelle,139000.0,Classified,other,diesel,renault,ww,6.0,2016,oui,5.0,unknown,bon,8.0,268500.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84577.5
casablanca,170404,manuelle,118000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,8.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,58752.2
casablanca,153294,manuelle,113000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2020,non,5.0,blanc,bon,8.0,152900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52903.4
marrakech,169530,automatique,170000.0,Classified,touareg,diesel,volkswagen,ww,12.0,2017,oui,5.0,unknown,bon,8.0,721000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103824.0
casablanca,50556,automatique,265000.0,Classified,corolla sport,hybride,toyota,ww,10.0,2024,oui,5.0,unknown,bon,8.0,333000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199800.0
agadir,146524,manuelle,105000.0,Classified,logan,diesel,dacia,ww,6.0,2020,oui,5.0,unknown,bon,8.0,129500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45325.0
casablanca,168429,automatique,255000.0,Classified,x5,diesel,bmw,ww,12.0,2015,oui,5.0,unknown,bon,8.0,996000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143424.0
marrakech,130000,manuelle,185000.0,Classified,tiguan,diesel,volkswagen,ww,8.0,2016,non,5.0,unknown,bon,8.0,620000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187860.0
marrakech,117000,automatique,185000.0,Classified,megane,diesel,renault,unknown,6.0,2018,oui,5.0,unknown,bon,8.0,258900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79482.3
casablanca,136883,manuelle,97000.0,Classified,logan,diesel,dacia,maroc,6.0,2020,non,5.0,blanc,bon,8.0,117500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42300.0
casablanca,124034,manuelle,174000.0,Rentals,3008,diesel,peugeot,unknown,6.0,2021,non,5.0,vert,bon,8.0,309900.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
temara,7000,manuelle,166000.0,Classified,logan,diesel,dacia,unknown,6.0,2024,oui,5.0,unknown,bon,8.0,163000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115730.0
casablanca,112067,manuelle,117000.0,Rentals,clio,diesel,renault,unknown,6.0,2021,non,5.0,gris,bon,8.0,155900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111407.5
casablanca,17499,automatique,360000.0,Classified,sportage,hybride,kia,ww,11.0,2023,oui,5.0,unknown,excellent,8.0,403500.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,207802.5
casablanca,105995,automatique,193500.0,Rentals,other,hybride,toyota,unknown,10.0,2021,non,5.0,unknown,bon,8.0,299000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,81627.0
agadir,184000,manuelle,190000.0,Classified,kuga,diesel,ford,ww,6.0,2019,oui,5.0,unknown,bon,8.0,430000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121260.0
casablanca,148645,manuelle,127000.0,Rentals,express,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,8.0,177500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85200.0
casablanca,174911,automatique,350000.0,Classified,touareg,diesel,volkswagen,ww,12.0,2021,oui,5.0,unknown,bon,8.0,849000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202062.0
casablanca,101820,automatique,190000.0,Classified,corolla sport,hybride,toyota,ww,10.0,2021,oui,5.0,unknown,bon,8.0,245000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66885.0
agadir,107968,manuelle,185000.0,Classified,other,diesel,hyundai,unknown,6.0,2020,non,5.0,rouge,bon,8.0,269500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97559.0
casablanca,131990,automatique,243000.0,Rentals,3008,diesel,peugeot,unknown,6.0,2021,non,5.0,gris,bon,8.0,406900.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111407.5
casablanca,168429,automatique,255000.0,Classified,x5,diesel,bmw,ww,12.0,2015,oui,5.0,unknown,bon,8.0,996000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143424.0
marrakech,130000,manuelle,185000.0,Classified,tiguan,diesel,volkswagen,ww,8.0,2016,non,5.0,unknown,bon,8.0,620000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187860.0
oujda,68684,automatique,245000.0,Classified,2008,diesel,peugeot,unknown,6.0,2020,non,5.0,noir,bon,8.0,274900.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103912.2
fes,114046,automatique,220000.0,Classified,golf,diesel,volkswagen,ww,8.0,2020,non,5.0,unknown,bon,8.0,370000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132460.0
agadir,149805,automatique,142000.0,Classified,other,diesel,volkswagen,ww,8.0,2018,non,5.0,unknown,bon,8.0,274000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82200.0
marrakech,165089,automatique,195000.0,Classified,sportage,diesel,kia,ww,8.0,2020,non,5.0,unknown,bon,8.0,395000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134695.0
casablanca,187411,manuelle,148000.0,Rentals,duster,diesel,dacia,unknown,6.0,2021,non,5.0,noir,bon,8.0,214900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
casablanca,102717,automatique,140000.0,Rentals,megane,diesel,renault,unknown,6.0,2020,non,5.0,noir,bon,8.0,245900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
casablanca,154875,manuelle,117000.0,Rentals,other,diesel,dacia,unknown,6.0,2020,non,5.0,blanc,bon,8.0,174000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60204.0
casablanca,155660,manuelle,120000.0,Rentals,other,diesel,peugeot,unknown,6.0,2020,non,5.0,blanc,bon,8.0,200900.0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
casablanca,132271,automatique,235000.0,Classified,other,diesel,peugeot,ww,8.0,2021,non,5.0,unknown,bon,8.0,409900.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164779.8
casablanca,137374,manuelle,84000.0,Rentals,other,diesel,citroen,unknown,6.0,2021,non,4.0,gris,bon,8.0,143900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57847.8
casablanca,102717,automatique,158000.0,Rentals,megane,diesel,renault,unknown,6.0,2021,non,5.0,noir,bon,8.0,251900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115118.3
casablanca,109000,automatique,163000.0,Classified,touareg,diesel,volkswagen,unknown,12.0,2017,oui,5.0,unknown,bon,8.0,721000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129059.0
casablanca,282597,manuelle,81000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2020,non,5.0,blanc,bon,8.0,152900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44035.2
casablanca,143849,manuelle,86000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2020,non,5.0,blanc,bon,8.0,152900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53515.0
casablanca,64705,manuelle,91000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,blanc,bon,8.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60462.3
casablanca,92811,automatique,184500.0,Rentals,3008,diesel,peugeot,unknown,6.0,2021,non,5.0,gris,bon,8.0,382900.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111407.5
